"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"pev_score_2_cat","population_group","in_need","IDP",0.666666666666667,NA,0.180897319335082,1.15243601399825,"admin2Pcod","SO1104"
"pev_score_2_cat","population_group","not_in_need","IDP",0.333333333333333,NA,-0.152436013998251,0.819102680664918,"admin2Pcod","SO1104"
"pev_score_2_cat","population_group","in_need","not_displaced",0.132231404958678,NA,0.0405446931058043,0.223918116811551,"admin2Pcod","SO1104"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.867768595041322,NA,0.776081883188449,0.959455306894196,"admin2Pcod","SO1104"
"pev_score_2_cat","population_group","in_need","IDP",0.684611735157971,NA,0.566346198401367,0.802877271914575,"admin2Pcod","SO2605"
"pev_score_2_cat","population_group","not_in_need","IDP",0.315388264842029,NA,0.197122728085425,0.433653801598633,"admin2Pcod","SO2605"
"pev_score_2_cat","population_group","in_need","not_displaced",0.142187277112997,NA,-0.0409300581180269,0.325304612344021,"admin2Pcod","SO2605"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.857812722887003,NA,0.674695387655979,1.04093005811803,"admin2Pcod","SO2605"
"pev_score_2_cat","population_group","in_need","IDP",0.925179990592533,NA,0.806747104254413,1.04361287693065,"admin2Pcod","SO2603"
"pev_score_2_cat","population_group","not_in_need","IDP",0.0748200094074674,NA,-0.0436128769306525,0.193252895745587,"admin2Pcod","SO2603"
"pev_score_2_cat","population_group","in_need","not_displaced",0.0759968836319853,NA,-0.0329423557068731,0.184936122970844,"admin2Pcod","SO2603"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.924003116368015,NA,0.815063877029156,1.03294235570687,"admin2Pcod","SO2603"
"pev_score_2_cat","population_group","in_need","IDP",0.984269341559582,NA,0.955430368844945,1.01310831427422,"admin2Pcod","SO2601"
"pev_score_2_cat","population_group","not_in_need","IDP",0.0157306584404176,NA,-0.0131083142742202,0.0445696311550553,"admin2Pcod","SO2601"
"pev_score_2_cat","population_group","in_need","not_displaced",0.215337640169029,NA,0.169194433189621,0.261480847148437,"admin2Pcod","SO2601"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.784662359830971,NA,0.738519152851563,0.830805566810379,"admin2Pcod","SO2601"
"pev_score_2_cat","population_group","in_need","IDP",0.808357401503551,NA,0.717403926598503,0.8993108764086,"admin2Pcod","SO2801"
"pev_score_2_cat","population_group","not_in_need","IDP",0.191642598496449,NA,0.1006891235914,0.282596073401497,"admin2Pcod","SO2801"
"pev_score_2_cat","population_group","in_need","not_displaced",0.303881584086806,NA,0.229819550762155,0.377943617411457,"admin2Pcod","SO2801"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.696118415913194,NA,0.622056382588543,0.770180449237845,"admin2Pcod","SO2801"
"pev_score_2_cat","population_group","in_need","IDP",0.9375,NA,0.830488383467196,1.0445116165328,"admin2Pcod","SO2606"
"pev_score_2_cat","population_group","not_in_need","IDP",0.0625,NA,-0.0445116165328037,0.169511616532804,"admin2Pcod","SO2606"
"pev_score_2_cat","population_group","in_need","not_displaced",0.112558026793987,NA,0.0444555453276328,0.180660508260341,"admin2Pcod","SO2606"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.887441973206013,NA,0.819339491739659,0.955544454672367,"admin2Pcod","SO2606"
"pev_score_2_cat","population_group","in_need","IDP",0.622484815724417,NA,0.514191172606876,0.730778458841958,"admin2Pcod","SO2201"
"pev_score_2_cat","population_group","not_in_need","IDP",0.377515184275583,NA,0.269221541158042,0.485808827393125,"admin2Pcod","SO2201"
"pev_score_2_cat","population_group","in_need","not_displaced",0.16101500886816,NA,0.0901071934351298,0.231922824301191,"admin2Pcod","SO2201"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.83898499113184,NA,0.768077175698809,0.90989280656487,"admin2Pcod","SO2201"
"pev_score_2_cat","population_group","in_need","IDP",0.954048140043764,NA,0.873776641964928,1.0343196381226,"admin2Pcod","SO2802"
"pev_score_2_cat","population_group","not_in_need","IDP",0.0459518599562363,NA,-0.0343196381225991,0.126223358035072,"admin2Pcod","SO2802"
"pev_score_2_cat","population_group","in_need","not_displaced",0.239605598841619,NA,0.152733139541996,0.326478058141242,"admin2Pcod","SO2802"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.760394401158381,NA,0.673521941858758,0.847266860458004,"admin2Pcod","SO2802"
"pev_score_2_cat","population_group","in_need","IDP",0.8,NA,NA,NA,"admin2Pcod","SO2803"
"pev_score_2_cat","population_group","not_in_need","IDP",0.2,NA,NA,NA,"admin2Pcod","SO2803"
"pev_score_2_cat","population_group","in_need","not_displaced",0.3,NA,NA,NA,"admin2Pcod","SO2803"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.7,NA,NA,NA,"admin2Pcod","SO2803"
"pev_score_2_cat","population_group","in_need","IDP",1,NA,1,1,"admin2Pcod","SO2604"
"pev_score_2_cat","population_group","in_need","not_displaced",0.053085554682198,NA,0.048958304233389,0.057212805131007,"admin2Pcod","SO2604"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.946914445317802,NA,0.942787194868993,0.951041695766611,"admin2Pcod","SO2604"
"pev_score_2_cat","population_group","not_in_need","IDP",1,NA,1,1,"admin2Pcod","SO2602"
"pev_score_2_cat","population_group","in_need","not_displaced",0.119047619047619,NA,0.00561514636445591,0.232480091730782,"admin2Pcod","SO2602"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.880952380952381,NA,0.767519908269218,0.994384853635544,"admin2Pcod","SO2602"
"pev_score_2_cat","population_group","in_need","IDP",0.27249377543432,NA,-0.176246035805884,0.721233586674524,"admin2Pcod","SO1901"
"pev_score_2_cat","population_group","not_in_need","IDP",0.72750622456568,NA,0.278766413325476,1.17624603580588,"admin2Pcod","SO1901"
"pev_score_2_cat","population_group","in_need","not_displaced",0.116831778217172,NA,0.115006068612235,0.118657487822109,"admin2Pcod","SO1901"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.883168221782828,NA,0.881342512177891,0.884993931387765,"admin2Pcod","SO1901"
"pev_score_2_cat","population_group","in_need","IDP",0.528636657232722,NA,0.222266558512924,0.835006755952519,"admin2Pcod","SO1902"
"pev_score_2_cat","population_group","not_in_need","IDP",0.471363342767278,NA,0.164993244047481,0.777733441487076,"admin2Pcod","SO1902"
"pev_score_2_cat","population_group","in_need","not_displaced",0.3261193543781,NA,0.260889123404699,0.391349585351501,"admin2Pcod","SO1902"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.6738806456219,NA,0.608650414648499,0.739110876595301,"admin2Pcod","SO1902"
"pev_score_2_cat","population_group","in_need","IDP",0.580442309923392,NA,0.239449064402606,0.921435555444178,"admin2Pcod","SO1903"
"pev_score_2_cat","population_group","not_in_need","IDP",0.419557690076608,NA,0.0785644445558221,0.760550935597394,"admin2Pcod","SO1903"
"pev_score_2_cat","population_group","in_need","not_displaced",0.291338897175611,NA,0.252753917648177,0.329923876703044,"admin2Pcod","SO1903"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.708661102824389,NA,0.670076123296956,0.747246082351823,"admin2Pcod","SO1903"
"pev_score_2_cat","population_group","in_need","IDP",0.531449836550884,NA,0.340466754718014,0.722432918383753,"admin2Pcod","SO1801"
"pev_score_2_cat","population_group","not_in_need","IDP",0.468550163449117,NA,0.277567081616247,0.659533245281986,"admin2Pcod","SO1801"
"pev_score_2_cat","population_group","in_need","not_displaced",0.0822155659622465,NA,-0.00923974637531852,0.173670878299812,"admin2Pcod","SO1801"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.917784434037754,NA,0.826329121700188,1.00923974637532,"admin2Pcod","SO1801"
"pev_score_2_cat","population_group","in_need","IDP",0.370345865656582,NA,-0.00156072169438665,0.742252453007551,"admin2Pcod","SO1803"
"pev_score_2_cat","population_group","not_in_need","IDP",0.629654134343418,NA,0.257747546992449,1.00156072169439,"admin2Pcod","SO1803"
"pev_score_2_cat","population_group","in_need","not_displaced",0.0730505860404523,NA,0.00139873427855111,0.144702437802353,"admin2Pcod","SO1803"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.926949413959548,NA,0.855297562197647,0.998601265721449,"admin2Pcod","SO1803"
"pev_score_2_cat","population_group","in_need","IDP",0.848910344323741,NA,0.63550889783361,1.06231179081387,"admin2Pcod","SO2302"
"pev_score_2_cat","population_group","not_in_need","IDP",0.151089655676259,NA,-0.0623117908138717,0.36449110216639,"admin2Pcod","SO2302"
"pev_score_2_cat","population_group","in_need","not_displaced",0.138890204553925,NA,0.0801861489190708,0.19759426018878,"admin2Pcod","SO2302"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.861109795446074,NA,0.80240573981122,0.919813851080929,"admin2Pcod","SO2302"
"pev_score_2_cat","population_group","in_need","IDP",0.795454545454546,NA,0.714697875119038,0.876211215790053,"admin2Pcod","SO2307"
"pev_score_2_cat","population_group","not_in_need","IDP",0.204545454545455,NA,0.123788784209947,0.285302124880962,"admin2Pcod","SO2307"
"pev_score_2_cat","population_group","in_need","not_displaced",0.174036598108916,NA,0.122045272648143,0.226027923569689,"admin2Pcod","SO2307"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.825963401891084,NA,0.773972076430311,0.877954727351857,"admin2Pcod","SO2307"
"pev_score_2_cat","population_group","in_need","IDP",0.375,NA,-0.0541643344978721,0.804164334497872,"admin2Pcod","SO2301"
"pev_score_2_cat","population_group","not_in_need","IDP",0.625,NA,0.195835665502128,1.05416433449787,"admin2Pcod","SO2301"
"pev_score_2_cat","population_group","in_need","not_displaced",0.264150943396226,NA,0.142444405660171,0.385857481132281,"admin2Pcod","SO2301"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.735849056603774,NA,0.614142518867719,0.857555594339829,"admin2Pcod","SO2301"
"pev_score_2_cat","population_group","in_need","not_displaced",0.124223602484472,NA,0.0601909054528362,0.188256299516108,"admin2Pcod","SO2402"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.875776397515528,NA,0.811743700483892,0.939809094547164,"admin2Pcod","SO2402"
"pev_score_2_cat","population_group","in_need","IDP",0.4,NA,0.0750771187733066,0.724922881226693,"admin2Pcod","SO2305"
"pev_score_2_cat","population_group","not_in_need","IDP",0.6,NA,0.275077118773307,0.924922881226694,"admin2Pcod","SO2305"
"pev_score_2_cat","population_group","in_need","not_displaced",0.012442489643235,NA,-0.00530455124903206,0.0301895305355021,"admin2Pcod","SO2305"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.987557510356765,NA,0.969810469464498,1.00530455124903,"admin2Pcod","SO2305"
"pev_score_2_cat","population_group","in_need","IDP",0.881353954105916,NA,0.783393858791608,0.979314049420224,"admin2Pcod","SO2401"
"pev_score_2_cat","population_group","not_in_need","IDP",0.118646045894084,NA,0.0206859505797758,0.216606141208392,"admin2Pcod","SO2401"
"pev_score_2_cat","population_group","in_need","not_displaced",0.382472977383484,NA,0.332370858222303,0.432575096544665,"admin2Pcod","SO2401"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.617527022616516,NA,0.567424903455334,0.667629141777697,"admin2Pcod","SO2401"
"pev_score_2_cat","population_group","in_need","IDP",0.862745098039216,NA,0.672793147463976,1.05269704861446,"admin2Pcod","SO2501"
"pev_score_2_cat","population_group","not_in_need","IDP",0.137254901960784,NA,-0.0526970486144552,0.327206852536024,"admin2Pcod","SO2501"
"pev_score_2_cat","population_group","in_need","not_displaced",0.287695816402973,NA,0.158799019468127,0.416592613337819,"admin2Pcod","SO2501"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.712304183597027,NA,0.583407386662181,0.841200980531873,"admin2Pcod","SO2501"
"pev_score_2_cat","population_group","in_need","IDP",0.666666666666667,NA,0.514689794723765,0.818643538609569,"admin2Pcod","SO2504"
"pev_score_2_cat","population_group","not_in_need","IDP",0.333333333333333,NA,0.181356461390432,0.485310205276235,"admin2Pcod","SO2504"
"pev_score_2_cat","population_group","in_need","not_displaced",0.149857644048359,NA,0.142688833051909,0.157026455044808,"admin2Pcod","SO2504"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.850142355951641,NA,0.842973544955192,0.857311166948091,"admin2Pcod","SO2504"
"pev_score_2_cat","population_group","in_need","IDP",0.812861819895201,NA,0.753117522015281,0.87260611777512,"admin2Pcod","SO2502"
"pev_score_2_cat","population_group","not_in_need","IDP",0.187138180104799,NA,0.12739388222488,0.246882477984719,"admin2Pcod","SO2502"
"pev_score_2_cat","population_group","in_need","not_displaced",0.182871959427675,NA,0.165734274230141,0.20000964462521,"admin2Pcod","SO2502"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.817128040572325,NA,0.79999035537479,0.83426572576986,"admin2Pcod","SO2502"
"pev_score_2_cat","population_group","in_need","IDP",0.857962154294032,NA,0.611633646186029,1.10429066240204,"admin2Pcod","SO1802"
"pev_score_2_cat","population_group","not_in_need","IDP",0.142037845705968,NA,-0.104290662402035,0.388366353813971,"admin2Pcod","SO1802"
"pev_score_2_cat","population_group","in_need","not_displaced",0.186490038710605,NA,0.0778186269412242,0.295161450479986,"admin2Pcod","SO1802"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.813509961289395,NA,0.704838549520013,0.922181373058776,"admin2Pcod","SO1802"
